Index,Class
5795,4
5796,6
5797,2
5798,8
5799,9
5800,11
5801,1
5802,8
5803,6
5804,18
5805,5
5806,0
5807,4
5808,13
5809,8
5810,10
5811,3
5812,13
5813,5
5814,1
5815,8
5816,4
5817,8
5818,17
5819,7
5820,12
5821,12
5822,11
5823,14
5824,11
5825,15
5826,12
5827,2
5828,4
5829,7
5830,11
5831,7
5832,11
5833,3
5834,7
5835,11
5836,14
5837,13
5838,6
5839,4
5840,6
5841,3
5842,5
5843,1
5844,13
5845,8
5846,10
5847,7
5848,9
5849,5
5850,2
5851,17
5852,3
5853,5
5854,9
5855,6
5856,13
5857,12
5858,4
5859,8
5860,3
5861,11
5862,6
5863,10
5864,11
5865,7
5866,7
5867,12
5868,10
5869,4
5870,12
5871,6
5872,13
5873,10
5874,10
5875,7
5876,8
5877,8
5878,3
5879,5
5880,2
5881,10
5882,12
5883,9
5884,15
5885,7
5886,4
5887,14
5888,10
5889,11
5890,5
5891,12
5892,2
5893,11
5894,8
5895,13
5896,9
5897,9
5898,4
5899,5
5900,10
5901,8
5902,13
5903,6
5904,8
5905,4
5906,13
5907,11
5908,11
5909,12
5910,10
5911,1
5912,11
5913,3
5914,6
5915,3
5916,9
5917,9
5918,16
5919,14
5920,15
5921,12
5922,7
5923,10
5924,4
5925,7
5926,13
5927,11
5928,14
5929,8
5930,4
5931,2
5932,1
5933,8
5934,12
5935,13
5936,5
5937,18
5938,9
5939,7
5940,4
5941,9
5942,7
5943,1
5944,7
5945,7
5946,6
5947,13
5948,10
5949,9
5950,5
5951,3
5952,11
5953,9
5954,13
5955,11
5956,10
5957,8
5958,12
5959,6
5960,8
5961,6
5962,6
5963,6
5964,8
5965,9
5966,9
5967,8
5968,4
5969,5
5970,8
5971,9
5972,12
5973,4
5974,6
5975,15
5976,9
5977,10
5978,2
5979,15
5980,10
5981,5
5982,7
5983,13
5984,7
5985,11
5986,10
5987,12
5988,13
5989,3
5990,4
5991,11
5992,7
5993,13
5994,14
5995,11
5996,12
5997,11
5998,14
5999,0
6000,14
6001,9
6002,6
6003,2
6004,8
6005,6
6006,10
6007,10
6008,7
6009,9
6010,10
6011,12
6012,1
6013,6
6014,3
6015,11
6016,13
6017,11
6018,11
6019,9
6020,12
6021,7
6022,11
6023,7
6024,1
6025,6
6026,10
6027,8
6028,5
6029,11
6030,7
6031,4
6032,9
6033,4
6034,4
6035,8
6036,17
6037,2
6038,15
6039,6
6040,2
6041,6
6042,6
6043,12
6044,13
6045,13
6046,13
6047,18
6048,13
6049,10
6050,5
6051,8
6052,6
6053,9
6054,9
6055,11
6056,10
6057,13
6058,10
6059,8
6060,11
6061,7
6062,5
6063,8
6064,10
6065,10
6066,9
6067,0
6068,15
6069,6
6070,11
6071,14
6072,8
6073,12
6074,11
6075,7
6076,7
6077,10
6078,8
6079,8
6080,10
6081,13
6082,8
6083,4
6084,15
6085,14
6086,8
6087,17
6088,12
6089,9
6090,9
6091,8
6092,7
6093,9
6094,8
6095,7
6096,11
6097,10
6098,9
6099,15
6100,7
6101,11
6102,5
6103,12
6104,11
6105,4
6106,5
6107,6
6108,7
6109,4
6110,5
6111,17
6112,7
6113,2
6114,7
6115,5
6116,17
6117,4
6118,9
6119,9
6120,9
6121,1
6122,10
6123,8
6124,5
6125,7
6126,11
6127,6
6128,8
6129,7
6130,1
6131,10
6132,11
6133,8
6134,5
6135,15
6136,9
6137,12
6138,18
6139,3
6140,18
6141,2
6142,7
6143,4
6144,12
6145,12
6146,15
6147,17
6148,15
6149,12
6150,8
6151,5
6152,13
6153,8
6154,4
6155,8
6156,12
6157,13
6158,11
6159,14
6160,5
6161,5
6162,6
6163,10
6164,15
6165,9
6166,12
6167,15
6168,9
6169,13
6170,10
6171,4
6172,10
6173,1
6174,6
6175,12
6176,3
6177,12
6178,8
6179,11
6180,3
6181,12
6182,7
6183,7
6184,9
6185,3
6186,5
6187,16
6188,9
6189,4
6190,9
6191,15
6192,7
6193,2
6194,15
6195,11
6196,9
6197,16
6198,3
6199,7
6200,7
6201,2
6202,10
6203,8
6204,9
6205,13
6206,5
6207,14
6208,6
6209,8
6210,16
6211,5
6212,2
6213,4
6214,4
6215,7
6216,9
6217,7
6218,6
6219,12
6220,6
6221,5
6222,4
6223,5
6224,13
6225,4
6226,7
6227,15
6228,8
6229,4
6230,3
6231,6
6232,7
6233,11
6234,10
6235,9
6236,8
6237,3
6238,11
6239,10
6240,12
6241,5
6242,11
6243,11
6244,17
6245,2
6246,12
6247,11
6248,9
6249,4
6250,8
6251,11
6252,9
6253,7
6254,4
6255,12
6256,15
6257,6
6258,6
6259,9
6260,0
6261,10
6262,13
6263,14
6264,13
6265,15
6266,13
6267,9
6268,15
6269,7
6270,8
6271,6
6272,10
6273,7
6274,15
6275,2
6276,3
6277,4
6278,4
6279,5
6280,6
6281,6
6282,5
6283,9
6284,10
6285,2
6286,7
6287,12
6288,5
6289,5
6290,7
6291,8
6292,11
6293,5
6294,6
6295,13
6296,6
6297,12
6298,17
6299,14
6300,6
6301,14
6302,5
6303,15
6304,15
6305,10
6306,7
6307,9
6308,7
6309,13
6310,18
6311,11
6312,7
6313,8
6314,10
6315,10
6316,7
6317,9
6318,9
6319,7
6320,7
6321,3
6322,6
6323,14
6324,8
6325,14
6326,12
6327,14
6328,12
6329,8
6330,7
6331,5
6332,15
6333,5
6334,3
6335,6
6336,1
6337,12
6338,2
6339,12
6340,14
6341,8
6342,4
6343,5
6344,9
6345,13
6346,11
6347,2
6348,6
6349,8
6350,8
6351,14
6352,9
6353,10
6354,16
6355,6
6356,5
6357,9
6358,2
6359,16
6360,2
6361,18
6362,7
6363,9
6364,6
6365,5
6366,6
6367,5
6368,6
6369,5
6370,10
6371,14
6372,11
6373,0
6374,10
6375,2
6376,11
6377,5
6378,9
6379,9
6380,8
6381,11
6382,3
6383,14
6384,9
6385,13
6386,5
6387,13
6388,7
6389,13
6390,7
6391,9
6392,11
6393,15
6394,11
6395,9
6396,0
6397,8
6398,1
6399,14
6400,8
6401,6
6402,13
6403,9
6404,8
6405,15
6406,13
6407,14
6408,6
6409,1
6410,15
6411,12
6412,9
6413,6
6414,15
6415,14
6416,2
6417,4
6418,10
6419,12
6420,4
6421,1
6422,5
6423,5
6424,6
6425,16
6426,3
6427,14
6428,15
6429,15
6430,2
6431,6
6432,4
6433,0
6434,8
6435,15
6436,6
6437,11
6438,13
6439,5
6440,6
6441,11
6442,9
6443,6
6444,5
6445,13
6446,6
6447,11
6448,12
6449,5
6450,7
6451,11
6452,9
6453,10
6454,10
6455,10
6456,2
6457,12
6458,5
6459,3
6460,6
6461,14
6462,7
6463,5
6464,3
6465,13
6466,13
6467,9
6468,9
6469,14
6470,16
6471,4
6472,8
6473,4
6474,5
6475,10
6476,13
6477,17
6478,3
6479,14
6480,9
6481,16
6482,7
6483,8
6484,2
6485,13
6486,9
6487,4
6488,15
6489,10
6490,6
6491,11
6492,8
6493,8
6494,6
6495,9
6496,11
6497,1
6498,10
6499,8
6500,10
6501,11
6502,14
6503,4
6504,5
6505,14
6506,10
6507,4
6508,12
6509,11
6510,13
6511,1
6512,12
6513,11
6514,5
6515,6
6516,7
6517,6
6518,14
6519,6
6520,7
6521,10
6522,7
6523,9
6524,8
6525,15
6526,15
6527,7
6528,11
6529,9
6530,5
6531,5
6532,6
6533,9
6534,7
6535,3
6536,16
6537,4
6538,3
6539,6
6540,8
6541,7
6542,11
6543,9
6544,0
6545,1
6546,7
6547,6
6548,8
6549,11
6550,7
6551,1
6552,14
6553,4
6554,11
6555,8
6556,6
6557,12
6558,5
6559,17
6560,5
6561,7
6562,18
6563,0
6564,16
6565,12
6566,6
6567,10
6568,9
6569,0
6570,5
6571,10
6572,7
6573,8
6574,0
6575,12
6576,5
6577,10
6578,11
6579,9
6580,12
6581,8
6582,9
6583,0
6584,6
6585,4
6586,8
6587,7
6588,6
6589,14
6590,4
6591,6
6592,7
6593,6
6594,8
6595,10
6596,3
6597,10
6598,14
6599,5
6600,10
6601,5
6602,8
6603,7
6604,1
6605,9
6606,6
6607,7
6608,12
6609,13
6610,5
6611,11
6612,10
6613,6
6614,15
6615,8
6616,11
6617,2
6618,9
6619,11
6620,4
6621,14
6622,6
6623,7
6624,15
6625,5
6626,12
6627,9
6628,10
6629,9
6630,10
6631,6
6632,9
6633,16
6634,11
6635,11
6636,9
6637,4
6638,8
6639,7
6640,9
6641,4
6642,15
6643,8
6644,16
6645,13
6646,4
6647,7
6648,12
6649,10
6650,5
6651,6
6652,7
6653,9
6654,13
6655,14
6656,6
6657,6
6658,9
6659,12
6660,11
6661,6
6662,8
6663,8
6664,9
6665,4
6666,3
6667,11
6668,1
6669,13
6670,11
6671,10
6672,7
6673,9
6674,11
6675,12
6676,11
6677,3
6678,17
6679,4
6680,12
6681,11
6682,9
6683,9
6684,8
6685,1
6686,4
6687,8
6688,7
6689,3
6690,9
6691,16
6692,9
6693,15
6694,6
6695,6
6696,2
6697,6
6698,9
6699,14
6700,9
6701,4
6702,4
6703,15
6704,10
6705,4
6706,12
6707,9
6708,11
6709,8
6710,6
6711,11
6712,9
6713,14
6714,8
6715,7
6716,11
6717,11
6718,6
6719,8
6720,9
6721,7
6722,14
6723,0
6724,10
6725,12
6726,9
6727,2
6728,14
6729,4
6730,9
6731,7
6732,8
6733,9
6734,11
6735,9
6736,8
6737,6
6738,12
6739,7
6740,10
6741,7
6742,9
6743,14
6744,11
6745,4
6746,7
6747,5
6748,9
6749,10
6750,11
6751,10
6752,12
6753,1
6754,1
6755,3
6756,13
6757,13
6758,12
6759,8
6760,3
6761,12
6762,5
6763,6
6764,12
6765,10
6766,15
6767,15
6768,15
6769,4
6770,9
6771,9
6772,12
6773,5
6774,16
6775,5
6776,2
6777,15
6778,7
6779,13
6780,8
6781,10
6782,13
6783,6
6784,12
6785,5
6786,3
6787,3
6788,6
6789,12
6790,5
6791,0
6792,5
6793,7
6794,4
6795,11
6796,10
6797,13
6798,11
6799,5
6800,10
6801,3
6802,8
6803,4
6804,7
6805,11
6806,12
6807,11
6808,14
6809,5
6810,2
6811,13
6812,8
6813,17
6814,12
6815,4
6816,9
6817,9
6818,6
6819,3
6820,14
6821,11
6822,8
6823,7
6824,12
6825,10
6826,10
6827,1
6828,10
6829,6
6830,4
6831,2
6832,11
6833,2
6834,17
6835,2
6836,9
6837,3
6838,2
6839,8
6840,8
6841,4
6842,12
6843,7
6844,10
6845,14
6846,7
6847,14
6848,12
6849,2
6850,7
6851,13
6852,3
6853,8
6854,2
6855,13
6856,8
6857,7
6858,10
6859,3
6860,7
6861,9
6862,12
6863,7
6864,6
6865,5
6866,6
6867,11
6868,17
6869,15
6870,8
6871,11
6872,3
6873,5
6874,17
6875,5
6876,11
6877,3
6878,8
6879,9
6880,10
6881,7
6882,7
6883,13
6884,7
6885,10
6886,13
6887,9
6888,16
6889,6
6890,10
6891,7
6892,5
6893,15
6894,13
6895,3
6896,10
6897,3
6898,3
6899,7
6900,7
6901,10
6902,16
6903,12
6904,1
6905,10
6906,10
6907,11
6908,3
6909,14
6910,8
6911,9
6912,10
6913,12
6914,4
6915,5
6916,7
6917,9
6918,13
6919,9
6920,15
6921,5
6922,12
6923,11
6924,7
6925,9
6926,8
6927,13
6928,9
6929,1
6930,16
6931,6
6932,3
6933,10
6934,12
6935,8
6936,7
6937,3
6938,10
6939,10
6940,11
6941,0
6942,11
6943,10
6944,5
6945,7
6946,9
6947,4
6948,17
6949,13
6950,13
6951,7
6952,10
6953,11
6954,14
6955,11
6956,13
6957,11
6958,9
6959,7
6960,9
6961,11
6962,16
6963,9
6964,5
6965,18
6966,17
6967,11
6968,1
6969,10
6970,2
6971,7
6972,10
6973,8
6974,16
6975,14
6976,0
6977,6
6978,1
6979,16
6980,11
6981,5
6982,10
6983,4
6984,14
6985,10
6986,10
6987,11
6988,5
6989,2
6990,10
6991,16
6992,9
6993,1
6994,13
6995,7
6996,13
6997,15
6998,3
6999,3
7000,3
7001,12
7002,13
7003,13
7004,18
7005,8
7006,6
7007,13
7008,9
7009,10
7010,12
7011,9
7012,5
7013,12
7014,1
7015,12
7016,9
7017,8
7018,13
7019,3
7020,4
7021,11
7022,10
7023,10
7024,3
7025,3
7026,9
7027,11
7028,7
7029,8
7030,6
7031,4
7032,13
7033,15
7034,17
7035,8
7036,3
7037,10
7038,11
7039,7
7040,11
7041,9
7042,9
7043,4
7044,9
7045,8
7046,11
7047,10
7048,3
7049,4
7050,4
7051,13
7052,10
7053,8
7054,9
7055,11
7056,8
7057,3
7058,3
7059,10
7060,15
7061,3
7062,11
7063,9
7064,4
7065,2
7066,12
7067,6
7068,17
7069,10
7070,12
7071,5
7072,6
7073,4
7074,16
7075,9
7076,8
7077,10
7078,14
7079,5
7080,2
7081,12
7082,12
7083,8
7084,10
7085,7
7086,5
7087,4
7088,12
7089,2
7090,9
7091,13
7092,11
7093,17
7094,6
7095,8
7096,9
7097,1
7098,11
7099,9
7100,0
7101,5
7102,12
7103,3
7104,9
7105,12
7106,16
7107,5
7108,7
7109,9
7110,6
7111,11
7112,10
7113,14
7114,8
7115,9
7116,7
7117,11
7118,10
7119,12
7120,6
7121,0
7122,3
7123,6
7124,5
7125,4
7126,7
7127,6
7128,3
7129,8
7130,0
7131,8
7132,2
7133,4
7134,13
7135,12
7136,15
7137,4
7138,4
7139,1
7140,9
7141,13
7142,4
7143,10
7144,7
7145,5
7146,13
7147,11
7148,6
7149,7
7150,15
7151,12
7152,10
7153,8
7154,5
7155,9
7156,10
7157,4
7158,8
7159,11
7160,6
7161,3
7162,10
7163,6
7164,2
7165,11
7166,4
7167,10
7168,5
7169,12
7170,8
7171,11
7172,9
7173,10
7174,3
7175,10
7176,3
7177,18
7178,9
7179,7
7180,8
7181,5
7182,10
7183,10
7184,8
7185,11
7186,1
7187,0
7188,10
7189,5
7190,10
7191,16
7192,8
7193,13
7194,11
7195,5
7196,1
7197,18
7198,9
7199,5
7200,8
7201,9
7202,13
7203,10
7204,9
7205,14
7206,12
7207,8
7208,4
7209,12
7210,9
7211,17
7212,15
7213,7
7214,3
7215,1
7216,13
7217,9
7218,12
7219,4
7220,17
7221,14
7222,7
7223,11
7224,14
7225,6
7226,17
7227,8
7228,7
7229,11
7230,12
7231,3
7232,11
7233,17
7234,2
7235,16
7236,7
7237,4
7238,10
7239,11
7240,6
7241,12
7242,15
7243,6
7244,9
7245,9
7246,10
7247,10
7248,9
7249,4
7250,3
7251,17
7252,15
7253,3
7254,7
7255,4
7256,14
7257,12
7258,2
7259,3
7260,2
7261,12
7262,3
7263,6
7264,9
7265,7
7266,13
7267,3
7268,3
7269,17
7270,12
7271,7
7272,15
7273,13
7274,17
7275,3
7276,7
7277,2
7278,1
7279,9
7280,9
7281,7
7282,13
7283,7
7284,2
7285,9
7286,4
7287,4
7288,2
7289,6
7290,16
7291,9
7292,16
7293,2
7294,8
7295,16
7296,17
7297,10
7298,6
7299,8
7300,8
7301,4
7302,14
7303,9
7304,6
7305,7
7306,12
7307,2
7308,15
7309,11
7310,7
7311,8
7312,5
7313,6
7314,11
7315,6
7316,12
7317,9
7318,11
7319,3
7320,15
7321,7
7322,8
7323,8
7324,13
7325,13
7326,7
7327,5
7328,9
7329,7
7330,17
7331,8
7332,13
7333,4
7334,0
7335,9
7336,14
7337,12
7338,14
7339,8
7340,15
7341,6
7342,10
7343,10
7344,11
7345,4
7346,9
7347,7
7348,11
7349,10
7350,13
7351,1
7352,13
7353,3
7354,13
7355,12
7356,13
7357,12
7358,14
7359,14
7360,9
7361,5
7362,8
7363,4
7364,3
7365,4
7366,5
7367,13
7368,5
7369,9
7370,17
7371,16
7372,11
7373,10
7374,4
7375,11
7376,10
7377,16
7378,15
7379,10
7380,11
7381,11
7382,5
7383,6
7384,4
7385,9
7386,6
7387,4
7388,11
7389,7
7390,11
7391,13
7392,15
7393,9
7394,6
7395,5
7396,6
7397,14
7398,12
7399,9
7400,5
7401,11
7402,3
7403,9
7404,13
7405,14
7406,3
7407,8
7408,13
7409,7
7410,10
7411,7
7412,11
7413,11
7414,7
7415,9
7416,11
7417,11
7418,2
7419,8
7420,6
7421,9
7422,8
7423,13
7424,13
7425,6
7426,7
7427,5
7428,7
7429,17
7430,7
7431,2
7432,15
7433,13
7434,3
7435,12
7436,14
7437,6
7438,11
7439,10
7440,15
7441,8
7442,3
7443,12
7444,10
7445,8
7446,10
7447,3
7448,6
7449,8
7450,6
7451,6
7452,8
7453,18
7454,8
7455,5
7456,6
7457,0
7458,5
7459,12
7460,9
7461,9
7462,10
7463,8
7464,16
7465,4
7466,9
7467,3
7468,10
7469,6
7470,8
7471,13
7472,1
7473,11
7474,8
7475,7
7476,2
7477,8
7478,12
7479,8
7480,10
7481,13
7482,1
7483,4
7484,9
7485,17
7486,17
7487,18
7488,10
7489,17
7490,9
7491,9
7492,7
7493,16
7494,7
7495,8
7496,5
7497,6
7498,11
7499,18
7500,7
7501,13
7502,1
7503,14
7504,11
7505,16
7506,14
7507,17
7508,16
7509,11
7510,11
7511,11
7512,15
7513,6
7514,12
7515,15
7516,2
7517,8
7518,9
7519,9
7520,13
7521,9
7522,4
7523,14
7524,14
7525,6
7526,2
7527,7
7528,3
7529,8
7530,9
7531,0
7532,13
7533,2
7534,17
7535,9
7536,9
7537,12
7538,16
7539,10
7540,10
7541,2
7542,6
7543,13
7544,5
7545,9
7546,9
7547,16
7548,8
7549,6
7550,11
7551,12
7552,6
7553,15
7554,15
7555,17
7556,11
7557,14
7558,4
7559,1
7560,13
7561,4
7562,9
7563,17
7564,13
7565,5
7566,6
7567,9
7568,9
7569,7
7570,10
7571,4
7572,4
7573,12
7574,10
7575,9
7576,8
7577,6
7578,7
7579,1
7580,4
7581,11
7582,4
7583,15
7584,3
7585,8
7586,10
7587,7
7588,9
7589,14
7590,10
7591,6
7592,12
7593,15
7594,6
7595,7
7596,6
7597,13
7598,17
7599,13
7600,15
7601,11
7602,5
7603,6
7604,8
7605,11
7606,11
7607,9
7608,12
7609,6
7610,7
7611,9
7612,11
7613,11
7614,11
7615,10
7616,8
7617,13
7618,16
7619,11
7620,9
7621,9
7622,16
7623,8
7624,18
7625,14
7626,2
7627,13
7628,12
7629,10
7630,11
7631,13
7632,14
7633,5
7634,8
7635,8
7636,7
7637,7
7638,8
7639,5
7640,9
7641,6
7642,12
7643,9
7644,13
7645,5
7646,12
7647,14
7648,6
7649,10
7650,15
7651,16
7652,5
7653,15
7654,14
7655,15
7656,13
7657,9
7658,6
7659,7
7660,8
7661,13
7662,5
7663,7
7664,16
7665,5
7666,7
7667,6
7668,13
7669,2
7670,8
7671,4
7672,6
7673,9
7674,3
7675,4
7676,9
7677,15
7678,11
7679,7
7680,15
7681,11
7682,6
7683,18
7684,10
7685,1
7686,9
7687,4
7688,8
7689,14
7690,1
7691,12
7692,9
7693,16
7694,5
7695,10
7696,15
7697,10
7698,8
7699,9
7700,2
7701,7
7702,13
7703,15
7704,13
7705,2
7706,5
7707,7
7708,12
7709,9
7710,8
7711,11
7712,3
7713,8
7714,9
7715,7
7716,12
7717,17
7718,15
7719,7
7720,12
7721,16
7722,11
7723,11
7724,17
7725,9
7726,14
7727,16
7728,1
7729,4
7730,10
7731,7
7732,0
7733,18
7734,16
7735,12
7736,2
7737,7
7738,10
7739,9
7740,11
7741,13
7742,1
7743,5
7744,8
7745,13
7746,16
7747,8
7748,10
7749,3
7750,9
7751,15
7752,16
7753,7
7754,11
7755,4
7756,6
7757,11
7758,9
7759,17
7760,4
7761,9
7762,10
7763,7
7764,13
7765,14
7766,6
7767,13
7768,13
7769,11
7770,4
7771,6
7772,11
7773,2
7774,8
7775,10
7776,14
7777,14
7778,15
7779,4
7780,4
7781,14
7782,12
7783,11
7784,1
7785,11
7786,5
7787,8
7788,8
7789,5
7790,15
7791,15
7792,11
7793,15
7794,9
7795,9
7796,1
7797,11
7798,5
7799,2
7800,3
7801,7
7802,14
7803,10
7804,10
7805,8
7806,7
7807,12
7808,14
7809,6
7810,8
7811,5
7812,14
7813,15
7814,9
7815,5
7816,12
7817,7
7818,13
7819,9
7820,15
7821,14
7822,8
7823,14
7824,17
7825,2
7826,9
7827,9
7828,6
7829,14
7830,6
7831,7
7832,5
7833,7
7834,6
7835,1
7836,10
7837,16
7838,12
7839,7
7840,3
7841,8
7842,10
7843,17
7844,12
7845,12
7846,1
7847,16
7848,11
7849,16
7850,10
7851,6
7852,11
7853,13
7854,5
7855,3
7856,11
7857,6
7858,7
7859,4
7860,3
7861,5
7862,13
7863,7
7864,8
7865,5
7866,1
7867,12
7868,5
7869,3
7870,9
7871,1
7872,5
7873,9
7874,7
7875,6
7876,9
7877,4
7878,7
7879,13
7880,11
7881,13
7882,9
7883,10
7884,8
7885,8
7886,11
7887,8
7888,11
7889,6
7890,11
7891,11
7892,12
7893,12
7894,12
7895,16
7896,15
7897,9
7898,12
7899,7
7900,13
7901,9
7902,9
7903,6
7904,3
7905,6
7906,18
7907,14
7908,13
7909,6
7910,11
7911,3
7912,13
7913,18
7914,12
7915,8
7916,10
7917,14
7918,9
7919,13
7920,8
7921,5
7922,11
7923,16
7924,3
7925,12
7926,8
7927,18
7928,9
7929,9
7930,1
7931,12
7932,12
7933,15
7934,16
7935,9
7936,9
7937,14
7938,6
7939,8
7940,6
7941,13
7942,12
7943,3
7944,10
7945,3
7946,1
7947,16
7948,12
7949,4
7950,5
7951,15
7952,7
7953,13
7954,12
7955,12
7956,10
7957,10
7958,9
7959,9
7960,13
7961,7
7962,13
7963,6
7964,12
7965,13
7966,4
7967,1
7968,8
7969,10
7970,16
7971,5
7972,4
7973,5
7974,10
7975,8
7976,6
7977,9
7978,12
7979,16
7980,10
7981,8
7982,5
7983,9
7984,8
7985,9
7986,10
7987,10
7988,11
7989,7
7990,11
7991,11
7992,11
7993,10
7994,11
7995,9
7996,11
7997,3
7998,11
7999,11
8000,9
8001,11
8002,9
8003,14
8004,11
8005,13
8006,12
8007,7
8008,17
8009,7
8010,12
8011,10
8012,14
8013,2
8014,7
8015,7
8016,10
8017,10
8018,4
8019,9
8020,1
8021,15
8022,16
8023,3
8024,10
8025,11
8026,10
8027,8
8028,13
8029,8
8030,9
8031,2
8032,10
8033,5
8034,6
8035,2
8036,2
8037,6
8038,10
8039,12
8040,12
8041,10
8042,11
8043,5
8044,3
8045,12
8046,8
8047,4
8048,8
8049,11
8050,9
8051,6
8052,10
8053,13
8054,6
8055,3
8056,9
8057,13
8058,6
8059,14
8060,4
8061,6
8062,13
8063,3
8064,8
8065,8
8066,9
8067,10
8068,6
8069,8
8070,10
8071,18
8072,18
8073,5
8074,11
8075,12
8076,14
8077,17
8078,12
8079,1
8080,11
8081,10
8082,14
8083,11
8084,10
8085,5
8086,6
8087,11
8088,9
8089,6
8090,13
8091,8
8092,11
8093,14
8094,16
8095,10
8096,3
8097,13
8098,12
8099,9
8100,9
8101,1
8102,7
8103,6
8104,12
8105,15
8106,14
8107,6
8108,6
8109,1
8110,7
8111,10
8112,9
8113,6
8114,9
8115,6
8116,10
8117,14
8118,11
8119,11
8120,3
8121,12
8122,10
8123,0
8124,11
8125,5
8126,11
8127,5
8128,4
8129,1
8130,14
8131,8
8132,9
8133,7
8134,3
8135,12
8136,1
8137,16
8138,11
8139,14
8140,7
8141,16
8142,14
8143,7
8144,12
8145,12
8146,9
8147,2
8148,10
8149,4
8150,15
8151,15
8152,9
8153,7
8154,10
8155,7
8156,8
8157,4
8158,14
8159,11
8160,7
8161,4
8162,13
8163,9
8164,9
8165,12
8166,11
8167,4
8168,10
8169,11
8170,12
8171,3
8172,5
8173,1
8174,7
8175,12
8176,0
8177,7
8178,8
8179,11
8180,9
8181,8
8182,6
8183,15
8184,0
8185,5
8186,6
8187,15
8188,2
8189,8
8190,8
8191,4
8192,7
8193,9
8194,6
8195,12
8196,5
8197,6
8198,3
8199,11
8200,9
8201,4
8202,11
8203,3
8204,13
8205,6
8206,11
8207,7
8208,6
8209,11
8210,10
8211,9
8212,8
8213,7
8214,8
8215,6
8216,0
8217,7
8218,13
8219,14
8220,14
8221,0
8222,3
8223,7
8224,9
8225,17
8226,8
8227,7
8228,6
8229,14
8230,7
8231,12
8232,17
8233,5
8234,2
8235,11
8236,10
8237,11
8238,2
8239,13
8240,6
8241,11
8242,4
8243,10
8244,12
8245,7
8246,12
8247,8
8248,7
8249,6
8250,3
8251,13
8252,3
8253,6
8254,11
8255,2
8256,17
8257,6
8258,11
8259,2
8260,11
8261,7
8262,12
8263,6
8264,11
8265,17
8266,6
8267,12
8268,14
8269,10
8270,10
8271,7
8272,10
8273,3
8274,8
8275,10
8276,5
8277,12
8278,5
8279,10
8280,13
8281,1
8282,9
8283,16
8284,4
8285,6
8286,4
8287,11
8288,8
8289,6
8290,4
8291,7
8292,7
8293,4
8294,0
8295,10
8296,16
8297,5
8298,11
8299,9
8300,6
8301,11
8302,8
8303,9
8304,11
8305,1
8306,15
8307,10
8308,2
8309,9
8310,12
8311,9
8312,9
8313,8
8314,5
8315,10
8316,13
8317,6
8318,14
8319,5
8320,9
8321,11
8322,14
8323,8
8324,14
8325,13
8326,2
8327,14
8328,14
8329,9
8330,3
8331,7
8332,9
8333,10
8334,5
8335,10
8336,6
8337,4
8338,8
8339,9
8340,11
8341,9
8342,4
8343,9
8344,7
8345,12
8346,7
8347,12
8348,3
8349,10
8350,11
8351,7
8352,5
8353,14
8354,8
8355,12
8356,13
8357,10
8358,12
8359,8
8360,4
8361,12
8362,7
8363,9
8364,10
8365,8
8366,13
8367,9
8368,13
8369,4
8370,4
8371,0
8372,13
8373,16
8374,9
8375,8
8376,10
8377,17
8378,12
8379,9
8380,6
8381,14
8382,1
8383,0
8384,15
8385,11
8386,15
8387,9
8388,9
8389,2
8390,8
8391,12
8392,10
8393,5
8394,11
8395,9
8396,11
8397,15
8398,9
8399,11
8400,8
8401,13
8402,11
8403,10
8404,12
8405,6
8406,8
8407,16
8408,18
8409,15
8410,8
8411,8
8412,18
8413,6
8414,10
8415,7
8416,5
8417,14
8418,7
8419,9
8420,5
8421,15
8422,14
8423,7
8424,13
8425,7
8426,14
8427,11
8428,9
8429,12
8430,8
8431,7
8432,16
8433,6
8434,3
8435,17
8436,3
8437,6
8438,1
8439,4
8440,9
8441,7
8442,8
8443,17
8444,3
8445,10
8446,10
8447,7
8448,7
8449,9
8450,6
8451,10
8452,14
8453,7
8454,14
8455,4
8456,6
8457,10
8458,16
8459,3
8460,7
8461,10
8462,3
8463,14
8464,4
8465,1
8466,16
8467,1
8468,8
8469,9
8470,7
8471,12
8472,13
8473,3
8474,8
8475,7
8476,17
8477,11
8478,9
8479,6
8480,3
8481,13
8482,8
8483,12
8484,6
8485,2
8486,11
8487,14
8488,8
8489,1
8490,14
8491,4
8492,16
8493,10
8494,5
8495,9
8496,7
8497,7
8498,18
8499,2
8500,7
8501,0
8502,13
8503,9
8504,1
8505,9
8506,17
8507,9
8508,1
8509,14
8510,4
8511,2
8512,10
8513,12
8514,4
8515,15
8516,7
8517,8
8518,7
8519,9
8520,5
8521,9
8522,11
8523,4
8524,14
8525,7
8526,9
8527,9
8528,14
8529,6
8530,13
8531,9
8532,14
8533,12
8534,9
8535,11
8536,14
8537,11
8538,11
8539,9
8540,5
8541,8
8542,9
8543,17
8544,11
8545,11
8546,8
8547,2
8548,4
8549,9
8550,7
8551,9
8552,8
8553,8
8554,6
8555,10
8556,10
8557,9
8558,4
8559,11
8560,11
8561,8
8562,3
8563,8
8564,9
8565,15
8566,11
8567,16
8568,14
8569,7
8570,12
8571,11
8572,16
8573,17
8574,15
8575,6
8576,5
8577,10
8578,7
8579,8
8580,9
8581,6
8582,7
8583,4
8584,8
8585,6
8586,6
8587,5
8588,7
8589,9
8590,8
8591,3
8592,10
